"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"013119","fBiz00000139870000000367","東京都","板橋区","FITPLACE24 大山店","フィットプレイス　オオヤマテン","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","東京都板橋区大山町32-27","日正ビル2F",35.749136,139.701674,"","株式会社ドクターズ・マン","5010401058417","神奈川県横浜市青葉区美しが丘2-14-5","","","","","","","届出","",""
"013119","fBiz00000139870000000516","東京都","板橋区","FITPLACE24成増","フィットプレイスニジュウヨンナリマス","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","東京都板橋区成増2-18-12","成増石塚ビル2F",35.777503,139.631770,"","株式会社ドクターズ・マン","5010401058417","神奈川県横浜市青葉区美しが丘2-14-5","","","","","","","届出","",""
"013119","fBiz00000139870000000517","東京都","板橋区","アッシュアンパサンド下赤塚","アッシュアンパサンドシモアカツカ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","東京都板橋区赤塚新町1丁目23-1","東武下赤塚駅ビル2F",35.770249,139.645109,"","株式会社ドクターズ・マン","5010401058417","神奈川県横浜市青葉区美しが丘2-14-5","","","","","","","届出","",""
"013119","fBiz00000139870000000520","東京都","板橋区","アッシュアンパサンド成増","アッシュアンパサンドナリマス","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","東京都板橋区成増3丁目11-3","成増アクト1-3F",35.777857,139.633115,"","株式会社ドクターズ・マン","5010401058417","神奈川県横浜市青葉区美しが丘2-14-5","","","","","","","届出","",""
"013119","fBiz00000139870000000526","東京都","板橋区","FIT PLACE 24 蓮根","フィットプレイスニジュウヨンハスネ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","東京都板橋区坂下2-16-5","サンキャピタル第一ビル2F",35.783812,139.679432,"","株式会社ドクターズ・マン","5010401058417","神奈川県横浜市青葉区美しが丘2-14-5","","","","","","","届出","",""
"013119","fBiz00000724890000000010","東京都","板橋区","スーパー三徳志村店","スーパーサントクシムラテン","⑪ 百貨店、総合スーパー","スーパーマーケット","東京都板橋区志村2-11-1","",35.776614,139.690853,"0339603109","株式会社三徳","6011101007919","東京都新宿区大久保２丁目１番１号","","","","","","","届出","",""
"013119","fBiz00000139870000000673","東京都","板橋区","ECO FIT 24　板橋","エコフィットニジュウヨンイタバシ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","東京都板橋区板橋1丁目34-2","",35.748508,139.716102,"","株式会社ドクターズ・マン","5010401058417","神奈川県横浜市青葉区美しが丘2-14-5","","","","","","","届出","",""
"013119","fBiz00000140920000000009","東京都","板橋区","大東青果","ダイトウセイカ","⑦ 野菜果物販売業","","東京都板橋区中板橋21-15","ジャンプ新鮮館",35.756104,139.696980,"03-3579-8084","株式会社大東青果","8012801003486","東京都東大和市中央1-3-3","","","","","","","届出","",""
"013119","fBiz00000140920000000032","東京都","板橋区","大東青果","ダイトウセイカ","⑦ 野菜果物販売業","","東京都板橋区大山町5-8","トリアノン大山1F　だるま市場内",35.748695,139.701875,"03-5917-0803","株式会社大東青果","8012801003486","東京都東大和市中央1-3-3","","","","","","","届出","",""
"013119","fBiz00000143440000000015","東京都","板橋区","サニーライフ板橋成増","サニーライフイタバシナリマス","㉖ 集団給食施設","有料老人ホーム","東京都板橋区赤塚3-36-12","",35.780362,139.637385,"0339393600","株式会社川島コーポレーション","2040001050435","千葉県君津市東猪原248番地2","","","","","","","届出","",""
"013119","fBiz00000144890000000233","東京都","板橋区","キッチンオリジン下板橋店","キッチンオリジンシモイタバシテン","⑬ その他の食料・飲料販売業","弁当店","東京都板橋区板橋一丁目6番6号","",35.747091,139.715711,"03-3962-8341","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","","","","","","","届出","",""
"013119","fBiz00000144890000000236","東京都","板橋区","キッチンオリジン中板橋店","キッチンオリジンナカイタバシテン","⑬ その他の食料・飲料販売業","弁当店","東京都板橋区中板橋14番9号","",35.755640,139.697325,"03-5248-2471","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","","","","","","","届出","",""
"013119","fBiz00000144890000000238","東京都","板橋区","キッチンオリジン　成増店","キッチンオリジン　ナリマステン","⑬ その他の食料・飲料販売業","","東京都板橋区成増三丁目23番1号","大室ビルディング",35.778644,139.631746,"03-5968-8437","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","","","","","","","届出","",""
"013119","fBiz00000144890000000239","東京都","板橋区","キッチンオリジン蓮根店","キッチンオリジンハスネテン","⑬ その他の食料・飲料販売業","弁当店","東京都板橋区蓮根二丁目31番30号","",35.784142,139.679053,"03-5914-4310","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","","","","","","","届出","",""
"013119","fBiz00000144890000000240","東京都","板橋区","キッチンオリジン　板橋区役所駅前店","キッチンオリジン　イタバシクヤクショエキマエテン","⑬ その他の食料・飲料販売業","弁当店","東京都板橋区氷川町1番2号","エトワール林1階",35.751317,139.707979,"03-5248-7681","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","","","","","","","届出","",""
"013119","fBiz00000144890000000241","東京都","板橋区","キッチンオリジン板橋本町駅前店","キッチンオリジン　イタバシホンチョウエキマエテン","⑬ その他の食料・飲料販売業","弁当店","東京都板橋区大和町18番10号","古谷ビル1Ｆ",35.761776,139.705075,"03-5943-3351","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","","","","","","","届出","",""
"013119","fBiz00000144890000000242","東京都","板橋区","キッチンオリジン高島平南店","キッチンオリジンタカシマダイラミナミテン","⑬ その他の食料・飲料販売業","弁当店","東京都板橋区高島平二丁目22番7号","",35.784876,139.658908,"03-5945-3386","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","","","","","","","届出","",""
"013119","fBiz00000144890000000243","東京都","板橋区","キッチンオリジン　志村三丁目店","キッチンオリジンシムラサンチョウメテン","⑬ その他の食料・飲料販売業","弁当店","東京都板橋区志村三丁目24番1号","",35.777648,139.685733,"03-5918-6571","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","","","","","","","届出","",""
"013119","fBiz00000144890000000244","東京都","板橋区","キッチンオリジン小竹向原店","キッチンオリジンコタケムカイハラテン","⑬ その他の食料・飲料販売業","弁当店","東京都板橋区向原二丁目36番2号","",35.742395,139.680916,"03-5926-4873","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","","","","","","","届出","",""
"013119","fBiz00000144890000000245","東京都","板橋区","キッチンオリジン西台店","キッチンオリジンニシダイテン","⑬ その他の食料・飲料販売業","弁当店","東京都板橋区蓮根三丁目9番10号","",35.787114,139.674787,"03-6279-8562","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","","","","","","","届出","",""
"013119","fBiz00000144890000000247","東京都","板橋区","れんげ食堂　Toshu　板橋仲宿店","レンゲショクドウ　トウシュウ　イタバシナカジュクテン","⑬ その他の食料・飲料販売業","中華料理店","東京都板橋区仲宿56番15号","",35.755169,139.708997,"03-6905-6760","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","","","","","","","届出","",""
"013119","fBiz00000144890000000250","東京都","板橋区","キッチンオリジン　ときわ台店","キッチンオリジン　トキワダイテン","⑬ その他の食料・飲料販売業","弁当店","東京都板橋区常盤台一丁目5番5号","熱田ビル",35.759303,139.690599,"03-5914-3526","オリジン東秀株式会社","3012401007462","東京都調布市調布ケ丘一丁目１８番地１　ＫＤＸ調布ビル５階","","","","","","","届出","",""
"013119","fBiz00000145420000000108","東京都","板橋区","よしや常盤台店　清流物語","ヨシヤトキワダイテン　セイリュウモノガタリ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","水の量り売り自動販売機","東京都板橋区南常盤台1-30-6","",35.757799,139.689014,"","ビーエスエス株式会社","3010001122467","東京都江東区有明3丁目6番11号","","","","","","","届出","",""
"013119","fBiz00000145420000000293","東京都","板橋区","よしや大谷口店　清流物語","ヨシヤオオヤグチテン　セイリュウモノガタリ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","水の量り売り自動販売機","東京都板橋区大谷口2丁目66-1","",35.747209,139.686458,"","ビーエスエス株式会社","3010001122467","東京都江東区有明3丁目6番11号","","","","","","","届出","",""
"013119","fBiz00000145420000000294","東京都","板橋区","よしや光が丘店　清流物語","ヨシヤヒカリガオカテン　セイリュウモノガタリ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","水の量り売り自動販売機","東京都板橋区赤塚新町3-32-13","",35.769670,139.639201,"","ビーエスエス株式会社","3010001122467","東京都江東区有明3丁目6番11号","","","","","","","届出","",""
"013119","fBiz00000145420000000295","東京都","板橋区","よしや中板橋店　清流物語","ヨシヤナカイタバシテン　セイリュウモノガタリ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","水の量り売り自動販売機","東京都板橋区中板橋16-10","",35.756319,139.697926,"","ビーエスエス株式会社","3010001122467","東京都江東区有明3丁目6番11号","","","","","","","届出","",""
"013119","fBiz00000145420000000296","東京都","板橋区","よしや大山店　清流物語","ヨシヤオオヤマテン　セイリュウモノガタリ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","水の量り売り自動販売機","東京都板橋区大山町36-7","",35.749342,139.700431,"","ビーエスエス株式会社","3010001122467","東京都江東区有明3丁目6番11号","","","","","","","届出","",""
"013119","fBiz00000145420000000317","東京都","板橋区","ピーコックストア高島平店　清流物語","ピーコックストアタカシマダイラテン　セイリュウモノガタリ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","水の量り売り自動販売機","東京都板橋区高島平2丁目33-1-101","",35.787825,139.661628,"","ビーエスエス株式会社","3010001122467","東京都江東区有明3丁目6番11号","","","","","","","届出","",""
"013119","fBiz00000146310000000478","東京都","板橋区","スターバックスコーヒーエキア成増店","スターバックスコーヒーエキアナリマステン","⑬ その他の食料・飲料販売業","喫茶店","東京都板橋区成増2-13-1","EQUiA成増 2階",35.776924,139.633608,"03-5968-3471","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013119","fBiz00000146310000000495","東京都","板橋区","スターバックスコーヒー日本大学板橋病院店","スターバックスコーヒーニホンダイガクイタバシビョウインテンテン","⑬ その他の食料・飲料販売業","喫茶店","東京都板橋区大谷口上町30-1","",35.748862,139.690419,"03-5917-4730","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013119","fBiz00000146310000000509","東京都","板橋区","スターバックスコーヒー帝京大学板橋キャンパス店","スターバックスコーヒーテイキョウダイガクイタバシキャンパステン","⑬ その他の食料・飲料販売業","喫茶店","東京都板橋区加賀2丁目11-1","",35.758971,139.713955,"03-6915-5993","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013119","fBiz00000146310000000529","東京都","板橋区","スターバックスコーヒーイオン板橋店","スターバックスコーヒーイオンイタバシテン","⑬ その他の食料・飲料販売業","喫茶店","東京都板橋区徳丸2-6-1","",35.770032,139.660993,"03-3933-1067","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013119","fBiz00000146310000001837","東京都","板橋区","スターバックスコーヒー板橋蓮根店","スターバックスコーヒーイタバシハスネテン","⑬ その他の食料・飲料販売業","喫茶店","東京都板橋区蓮根2-9-12","",35.781978,139.673925,"03-5918-8711","スターバックスコーヒージャパン株式会社","7011001031943","東京都品川区上大崎2-25-2","","","","","","","届出","",""
"013119","fBiz00000148120000000070","東京都","板橋区","","","⑩ コンビニエンスストア","","","","","","","","","","","","","","","","届出","",""
"013119","fBiz00000148120000000232","東京都","板橋区","","","⑩ コンビニエンスストア","","","","","","","","","","","","","","","","届出","",""
"013119","fBiz00000149180000000190","東京都","板橋区","ツルハドラッグ小竹向原店","ツルハドラッグコタケムカイバラテン","⑪ 百貨店、総合スーパー","ドラッグストア","東京都板橋区向原3丁目10-6 ","NEM.BLD 1階",35.742914,139.681786,"03-5986-0855","株式会社ツルハ","1430001010672","北海道札幌市東区北二十四条東二十丁目1番21号","","","","","","","届出","",""
"013119","fBiz00000150560000000004","東京都","板橋区","元氣七輪焼肉牛繁　中板橋店","ゲンキシチリンヤキニクギュウシゲナカイタバシテン","① 飲食店営業","焼肉店","東京都板橋区中板橋17-4","",35.756483,139.697299,"0359432929","株式会社牛繁ドリームシステム","8011101038185","東京都新宿区新宿２丁目１番２号","504","",2015/07/29,"","","","許可","",""
"013119","fBiz00000153630000000138","東京都","板橋区","板橋四葉営業所","イタバシヨツバエイギョウショ","㉖ 集団給食施設","集団給食施設(デイサービス)","東京都板橋区四葉２－１－１２","",35.780650,139.654161,"03-5904-0727","株式会社ツクイ","1020001136162","神奈川県横浜市港南区上大岡西1丁目6番1号","","","","","","","届出","",""
"013119","fBiz00000153630000000537","東京都","板橋区","板橋営業所","イタバシエイギョウショ","㉖ 集団給食施設","集団給食施設(デイサービス)","東京都板橋区氷川町４－８　メゾンタカノハ","",35.752205,139.707372,"03-5943-2072","株式会社ツクイ","1020001136162","神奈川県横浜市港南区上大岡西1丁目6番1号","","","","","","","届出","",""
"013119","fBiz00000158170000000141","東京都","板橋区","かっぱ寿司板橋店","カッパズシイタバシテン","⑬ その他の食料・飲料販売業","","東京都板橋区東新町一丁目48番10号","",35.757336,139.683296,"03-5986-9621","カッパ・クリエイト株式会社","7030001001979","神奈川県横浜市西区みなとみらい2-2-1ランドマークタワー12階","","","","","","","届出","",""
"013119","fBiz00000158720000000033","東京都","板橋区","ベルクス浮間舟渡店","ベルクスウキマフナドテン","⑪ 百貨店、総合スーパー","スーパーマーケット","東京都板橋区舟渡1-6-22","",35.792019,139.687143,"03-5970-8719","株式会社サンベルクス","1011801030720","東京都足立区花畑５丁目１４番１号","","","","","","","届出","",""
"013119","fBiz00000158720000000034","東京都","板橋区","ベルクス板橋中台店","ベルクスイタバシナカダイテン","⑪ 百貨店、総合スーパー","スーパーマーケット","東京都板橋区中台1-23-6","",35.766760,139.678296,"03-5945-8719","株式会社サンベルクス","1011801030720","東京都足立区花畑５丁目１４番１号","","","","","","","届出","",""
"013119","fBiz00000158720000000100","東京都","板橋区","ベルクス浮間舟渡店","ベルクスウキマフナドテン","㉙ 漬物製造業","","東京都板橋区舟渡1−6−２２","",35.792019,139.687143,"03-5970-8719","株式会社サンベルクス","1011801030720","東京都足立区花畑５丁目１４番１号","4板保生食ほ第825号",2023/02/14,2023/02/14,2023/02/14,2029/02/28,"","許可","",""
"013119","fBiz00000160960000000106","東京都","板橋区","いたばし前野町保育園","イタバシマエノチョウホイクエン","㉖ 集団給食施設","給食施設","東京都板橋区前野町6-3-9","日販プロセスビル",35.764195,139.684470,"0359166002","HITOWAキッズライフ株式会社","8013301017398","東京都港区港南二丁目１５番３号","","","","","","","届出","",""
"013119","fBiz00000162950000000139","東京都","板橋区","そんぽの家 ときわ台","ソンポノイエ トキワダイ","① 飲食店営業","給食","東京都板橋区前野町2丁目18-3","",35.764941,139.686925,"03-5914-0567","ＳＯＭＰＯケアフーズ株式会社","9260001008157","東京都品川区東品川四丁目12番８号","R5板保生食ほ第639号",2024/01/16,2024/01/16,2024/01/16,2031/01/31,"","許可","",""
